release_date,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
2018-03-09,True,47,0.664,0.858,1,-7.496,1,0.266,0.7,0.0112,0.0968,0.656,173.987,193669,4,hip hop
2015-02-17,True,70,0.805,0.858,0,-3.067,1,0.105,0.194,7.89e-06,0.256,0.523,97.033,321649,4,pop
2016-07-15,False,22,0.642,0.98,11,-1.327,1,0.0981,0.000524,0.265,0.0631,0.477,129.998,195692,4,electro
2017-08-25,False,82,0.658,0.294,4,-8.533,0,0.0321,0.422,5.2e-05,0.0749,0.358,74.038,278180,4,r&b
2018-07-31,False,42,0.761,0.679,6,-6.567,0,0.081,0.036,4.56e-06,0.518,0.64,89.995,225653,4,pop
2011-09-30,False,19,0.566,0.104,8,-15.242,1,0.0454,0.971,0.781,0.145,0.419,66.69,202432,4,jazz
2017-06-21,True,13,0.693,0.54,6,-8.732,0,0.556,0.626,0.0,0.0991,0.808,119.605,304875,4,hip hop
1986-01-01,False,76,0.625,0.726,11,-11.402,0,0.0444,0.0158,0.000169,0.0625,0.507,124.945,280400,4,rock
2017-10-20,False,0,0.436,0.846,5,-5.366,1,0.0559,0.00147,0.00167,0.551,0.507,95.756,211533,4,rock
1977-01-01,False,54,0.745,0.586,0,-12.487,1,0.0359,0.457,0.000295,0.119,0.604,115.857,456640,4,rock
1991-03-26,False,26,0.39,0.291,0,-12.673,1,0.0283,0.174,0.000327,0.203,0.459,83.458,217933,4,rock
2018-02-02,False,0,0.647,0.445,5,-10.453,1,0.372,0.918,0.0,0.148,0.169,143.936,264167,4,r&b
2009-09-18,False,68,0.557,0.791,0,-7.201,1,0.0389,0.0254,0.000264,0.0605,0.895,122.34,210293,4,dance
2019-03-01,True,76,0.876,0.662,2,-6.482,0,0.426,0.0608,0.0,0.127,0.844,75.445,163320,4,hip hop
2021-11-26,False,64,0.646,0.819,7,-5.725,1,0.0351,0.00819,0.0115,0.106,0.54,125.979,179069,4,edm
1985-06-01,False,1,0.286,0.473,1,-15.646,0,0.0388,0.115,4.23e-05,0.071,0.449,99.233,345840,4,rock
2017-09-01,False,25,0.76,0.586,1,-7.529,0,0.0542,0.108,0.00509,0.0859,0.53,96.997,182834,4,edm
2008-02-11,False,1,0.338,0.658,5,-10.541,1,0.041,0.649,0.83,0.525,0.551,91.531,94333,4,rock
2020-04-03,False,76,0.881,0.661,11,-7.681,0,0.0343,0.098,0.0187,0.101,0.965,124.023,181306,4,soul
2007-11-05,False,0,0.624,0.979,8,-3.421,0,0.0686,0.00613,0.825,0.305,0.97,173.993,362067,4,jazz
1986-11-04,False,66,0.46,0.932,0,-6.264,1,0.0468,0.139,0.00504,0.114,0.849,203.617,227463,4,rock
2015-08-24,True,0,0.705,0.579,1,-6.952,1,0.341,0.0929,0.0,0.0758,0.497,120.006,224001,4,pop
1971-05-21,False,0,0.282,0.716,1,-9.632,0,0.0985,0.451,0.0,0.399,0.83,201.958,233000,4,soul
1992-01-01,False,0,0.644,0.79,4,-11.026,0,0.0343,0.0401,0.00233,0.322,0.302,134.998,231493,4,techno
2019-04-12,False,74,0.69,0.714,7,-5.948,1,0.0338,0.0077,7.23e-05,0.191,0.489,112.009,187027,4,dance
2019-06-07,False,65,0.741,0.807,2,-6.562,1,0.0451,0.0563,0.747,0.351,0.118,124.06,203407,4,edm
2010-03-29,False,12,0.697,0.936,5,-4.157,0,0.118,0.0533,0.00452,0.106,0.188,130.008,331160,4,pop
2020-03-05,True,70,0.716,0.563,3,-5.486,1,0.0425,0.326,0.0,0.119,0.495,86.005,160465,4,pop
2008-01-25,False,0,0.594,0.766,5,-7.598,0,0.0327,0.000156,0.00345,0.086,0.453,143.482,220413,4,pop
2015-01-30,False,76,0.884,0.765,8,-3.865,1,0.0882,0.063,7.04e-06,0.118,0.594,99.987,224573,4,pop
2005,False,61,0.49,0.956,1,-4.556,0,0.0407,0.00466,6.15e-06,0.242,0.577,160.028,217707,4,rock
2017-08-11,False,82,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,180823,4,pop
1967,False,36,0.534,0.813,7,-7.709,1,0.0483,0.0621,0.305,0.168,0.595,117.7,186400,4,rock
2021-10-22,False,59,0.617,0.795,1,-4.567,0,0.0955,0.0411,0.0,0.0898,0.415,126.06,238095,4,edm
2007-01-01,False,47,0.402,0.933,7,-5.039,0,0.0533,0.000906,9.83e-06,0.207,0.275,158.661,239720,4,metal
2015-10-09,False,50,0.101,0.0241,11,-30.172,0,0.0485,0.947,0.847,0.0693,0.0329,87.14,208587,3,classical
2021-02-12,False,39,0.794,0.684,1,-7.594,1,0.0668,0.00634,0.298,0.0881,0.542,123.024,168171,4,edm
1972,False,78,0.575,0.67,7,-10.39,1,0.0318,0.343,4.95e-06,0.129,0.74,139.191,211578,4,rock
1979,True,49,0.241,0.943,4,-6.381,1,0.0566,0.000737,0.0269,0.349,0.93,187.71,155960,4,punk
2008-01-01,False,0,0.588,0.356,0,-17.877,1,0.0807,0.708,0.0972,0.122,0.763,87.167,349080,4,jazz
2017-05-12,False,78,0.427,0.262,7,-8.541,1,0.0276,0.746,0.0,0.068,0.228,104.085,224867,4,pop
2006-05-09,False,59,0.39,0.344,1,-7.804,1,0.0376,0.082,0.000141,0.0715,0.244,178.102,319933,4,rock
2021-10-29,False,40,0.663,0.845,11,-4.914,0,0.0604,0.00198,0.367,0.0726,0.546,123.985,174194,4,dance
2012-10-22,False,55,0.528,0.708,7,-5.879,0,0.207,0.264,0.0,0.305,0.781,97.8,256213,4,hip hop
1979,False,33,0.499,0.979,0,-7.425,1,0.0904,0.000339,0.000504,0.519,0.507,131.122,139360,4,punk
2002-01-01,False,0,0.536,0.4,9,-7.717,0,0.0263,0.666,0.000906,0.0841,0.146,90.32,218533,4,country
2011-02-22,False,34,0.495,0.649,10,-8.295,1,0.032,0.434,0.0,0.1,0.403,108.031,196720,4,pop
1988-08-23,False,67,0.402,0.597,2,-9.258,1,0.0327,0.0385,2.09e-06,0.109,0.496,81.806,287000,4,metal
2010-01-01,False,0,0.522,0.77,6,-7.101,1,0.133,0.297,0.0,0.12,0.841,128.184,203467,4,chanson
2017-09-07,False,29,0.498,0.198,10,-9.715,0,0.0397,0.869,0.881,0.11,0.198,78.731,61571,4,rap
1988-01-01,False,47,0.595,0.792,11,-12.726,0,0.0353,0.221,0.000179,0.0732,0.822,151.529,210453,4,pop
1990-06-04,False,64,0.787,0.63,0,-12.295,1,0.0609,0.0274,6.69e-06,0.161,0.882,125.347,267293,4,pop
1969-01-01,False,42,0.883,0.567,9,-7.386,1,0.0467,0.474,0.000129,0.138,0.984,123.137,194653,4,reggae
1972-12-31,False,4,0.694,0.441,5,-10.735,1,0.0497,0.713,0.000728,0.395,0.634,142.595,208093,4,latin
2015-08-14,False,79,0.595,0.689,6,-6.107,0,0.148,0.254,5.44e-06,0.129,0.213,168.112,209427,4,electro
1984-01-01,True,0,0.347,0.768,3,-11.693,1,0.0694,0.134,0.408,0.515,0.263,116.806,165160,4,punk
2014-01-01,False,45,0.713,0.941,5,-4.829,0,0.152,0.0121,0.0411,0.0586,0.332,127.96,198721,4,pop
1973-08-31,False,0,0.409,0.799,2,-4.333,0,0.0483,0.732,0.765,0.644,0.624,124.334,238133,4,rock
1988,False,46,0.404,0.842,7,-4.921,1,0.0843,0.166,1.7e-05,0.118,0.793,90.031,244907,4,chanson
2019-05-17,False,53,0.88,0.398,5,-6.144,1,0.0696,0.273,0.646,0.115,0.247,121.999,224262,4,edm
2013-07-05,False,44,0.573,0.756,1,-5.534,0,0.0688,0.0708,0.0,0.184,0.873,90.091,152072,4,hip hop
2021-10-15,False,65,0.285,0.265,2,-10.836,1,0.0288,0.629,0.179,0.066,0.0699,134.055,617057,4,pop
1983,False,41,0.266,0.962,4,-6.126,1,0.117,0.00705,0.0344,0.191,0.508,82.265,196480,4,punk
2020-11-13,False,60,0.569,0.891,3,-4.527,0,0.0671,2.42e-05,3.32e-05,0.32,0.646,116.985,191440,4,metal
1983,False,0,0.654,0.735,1,-9.038,0,0.0364,0.341,0.000501,0.244,0.717,102.233,234307,4,rock
1966,False,26,0.738,0.416,2,-12.06,1,0.0634,0.437,0.000102,0.136,0.873,88.558,154760,4,pop
2017-05-05,True,63,0.702,0.762,8,-2.733,1,0.0328,0.00196,0.000451,0.142,0.233,95.019,164200,4,hip hop
2017-04-28,False,16,0.807,0.941,10,-5.478,1,0.236,0.0526,0.0767,0.341,0.628,118.0,196340,4,disco
2016-09-08,False,26,0.782,0.714,1,-4.876,0,0.049,0.0321,0.896,0.11,0.33,128.009,202441,4,pop
1965-08-30,False,45,0.497,0.511,7,-8.318,1,0.0271,0.702,0.0,0.262,0.591,99.5,327560,4,rock
2004,False,1,0.775,0.41,2,-8.283,1,0.0441,0.983,0.226,0.196,0.901,107.199,124018,4,country
1975-11-21,False,0,0.373,0.691,2,-6.219,1,0.0554,0.362,4.03e-05,0.133,0.499,124.767,223920,4,rock
2013-08-30,False,0,0.504,0.0806,10,-14.16,1,0.0412,0.901,0.0,0.168,0.376,127.972,217574,4,pop
2019-05-17,False,0,0.687,0.859,1,-2.396,0,0.0889,0.456,0.0,0.132,0.653,158.031,233802,4,pop
1989,False,36,0.915,0.639,2,-14.095,1,0.34,0.22,0.0,0.312,0.551,101.821,228973,4,hip hop
1999-06-14,False,33,0.517,0.754,4,-6.718,1,0.0375,0.266,2.25e-05,0.647,0.963,139.019,209733,4,rock
1986-03-03,False,0,0.538,0.872,4,-7.658,0,0.0361,0.000608,0.573,0.0946,0.593,105.102,516293,4,rock
1966-11-28,False,35,0.542,0.805,10,-4.906,1,0.0414,0.101,0.0,0.291,0.597,131.149,178867,4,pop
2013-07-22,False,0,0.492,0.904,10,-4.458,1,0.111,0.00225,0.858,0.389,0.307,140.035,221400,4,dance
2019-09-28,False,0,0.131,0.0412,7,-28.521,1,0.0436,0.955,0.823,0.079,0.0525,98.016,675467,4,classical
1997-04-24,False,46,0.472,0.796,11,-6.401,0,0.0495,0.000814,0.0522,0.212,0.448,98.404,283093,4,rock
2010-03-02,False,0,0.808,0.713,5,-6.426,0,0.0354,0.715,0.007,0.0613,0.965,91.444,196267,4,rap
2017-09-22,True,77,0.741,0.61,6,-7.34,0,0.0511,0.316,0.0,0.534,0.72,125.99,276960,4,r&b
2020-11-13,False,58,0.552,0.583,7,-8.951,1,0.0309,0.0397,0.0752,0.235,0.478,148.583,245120,4,country
2018-11-16,False,61,0.685,0.341,2,-10.434,1,0.0354,0.798,0.0,0.0951,0.42,123.015,202927,4,pop
1995,False,17,0.399,0.0785,6,-26.376,0,0.0549,0.967,0.675,0.0903,0.128,141.722,687840,4,classical
2014-11-14,False,46,0.442,0.947,0,-4.427,1,0.404,0.0306,1.04e-06,0.339,0.676,89.569,181827,4,hip hop
2019-01-18,False,70,0.479,0.154,2,-15.051,1,0.0369,0.755,0.0261,0.11,0.232,92.457,213612,4,pop
1984-01-01,False,31,0.354,0.987,11,-10.938,0,0.0632,0.00054,9.22e-05,0.363,0.223,117.112,124507,4,pop
1978,False,65,0.82,0.464,11,-8.45,1,0.0481,0.156,0.0,0.101,0.872,109.374,207307,4,pop
1973-06-20,False,0,0.392,0.168,10,-22.249,1,0.0442,0.637,0.358,0.198,0.292,123.419,277800,4,jazz
2016-07-28,True,53,0.71,0.404,1,-10.04,0,0.379,0.484,0.0,0.0953,0.398,139.553,165853,4,hip hop
1984,False,53,0.759,0.675,3,-14.366,0,0.0422,0.0261,0.0341,0.431,0.866,127.522,543560,4,disco
2019-07-12,False,74,0.737,0.678,6,-7.011,0,0.0962,0.114,0.157,0.123,0.698,102.051,231826,4,soul
1983-01-01,False,0,0.243,0.95,6,-6.158,0,0.176,0.0023,0.00133,0.137,0.22,146.943,130707,4,pop
2013-11-26,False,3,0.395,0.257,7,-12.32,1,0.0357,0.933,0.0,0.144,0.54,204.149,137760,3,country
1988-04-01,False,6,0.278,0.96,5,-2.337,1,0.173,3.24e-05,0.0769,0.261,0.533,99.261,66573,3,punk
1997-01-01,True,17,0.668,0.543,7,-10.561,1,0.436,0.0885,0.000559,0.079,0.584,91.991,198200,4,hip hop
2018-11-02,False,42,0.596,0.894,5,-4.63,1,0.0513,0.0272,0.592,0.115,0.0363,104.931,191007,4,electro
2002-01-01,False,30,0.696,0.989,7,-4.863,0,0.169,0.142,7e-06,0.315,0.0395,112.517,291467,4,hip hop
1980-10-01,True,7,0.391,0.752,1,-4.271,1,0.092,0.000316,0.0,0.0944,0.67,107.285,105823,4,punk
2016-04-08,False,81,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023,160097,4,folk
1968-01-01,False,54,0.463,0.926,7,-3.204,1,0.122,0.0555,0.0,0.478,0.437,91.197,284987,4,rock
2017-04-13,True,52,0.957,0.593,1,-6.982,1,0.301,0.06,0.0,0.0908,0.284,127.027,247613,4,hip hop
2012-10-29,False,37,0.477,0.512,8,-10.139,1,0.0366,0.808,0.000539,0.12,0.388,163.981,294560,4,pop
2017-10-20,False,44,0.593,0.586,9,-5.541,1,0.0483,0.655,0.0,0.0904,0.417,148.1,241800,4,rock
2011-08-01,False,0,0.849,0.77,10,-7.835,1,0.175,0.824,0.911,0.279,0.961,115.173,151133,4,reggae
2019-04-19,False,69,0.591,0.705,9,-6.519,0,0.079,0.381,0.000116,0.131,0.27,121.799,215316,4,edm
2013-10-04,False,13,0.388,0.609,5,-10.092,1,0.0469,0.569,0.0,0.453,0.647,142.962,158040,4,jazz
2008-01-01,False,66,0.731,0.644,0,-5.348,1,0.0343,0.665,0.0,0.11,0.691,129.94,254533,4,pop
2005-03-29,False,0,0.877,0.884,1,-4.967,1,0.171,0.00697,0.00049,0.557,0.523,102.512,196653,4,hip hop
2015-12-18,True,76,0.638,0.526,7,-8.401,1,0.131,0.275,0.0,0.462,0.301,139.054,219712,4,rap
2016-10-26,False,60,0.514,0.924,8,-5.417,1,0.052,0.000208,0.805,0.0684,0.0675,151.994,224211,4,rap
1977,False,0,0.327,0.743,1,-15.712,1,0.0827,0.0238,0.85,0.118,0.0388,168.584,626373,4,rock
2021-10-22,False,54,0.695,0.361,4,-7.14,1,0.0268,0.905,0.0735,0.115,0.148,102.001,167080,4,pop
2018-09-28,False,1,0.764,0.433,7,-7.425,1,0.0504,0.611,1.66e-05,0.692,0.137,117.881,148475,4,pop
2016-04-23,False,66,0.574,0.573,11,-7.079,1,0.085,0.392,2.16e-05,0.0933,0.626,136.304,322000,4,pop
2016-02-25,False,51,0.577,0.518,1,-9.881,0,0.0337,0.00344,0.0012,0.173,0.0385,105.029,263720,4,hip hop
2011-01-01,True,0,0.624,0.881,11,-3.696,0,0.282,0.16,0.0,0.27,0.529,87.268,203053,4,hip hop
2018-04-27,True,71,0.798,0.733,7,-4.811,0,0.0476,0.265,1.25e-06,0.114,0.861,146.046,211427,4,rap
1986-01-01,False,66,0.704,0.544,4,-11.402,0,0.026,0.0873,1.66e-05,0.041,0.628,120.717,269573,4,rock
2020-03-13,False,42,0.633,0.918,11,-8.208,0,0.0454,0.0334,0.867,0.364,0.786,129.99,194926,4,edm
2021-03-12,False,54,0.54,0.811,5,-3.534,1,0.0315,0.00519,0.0,0.127,0.677,145.009,197738,4,folk
1977-11-01,False,0,0.57,0.207,7,-15.647,1,0.0292,0.667,0.117,0.124,0.528,95.539,225027,4,rock
2020-03-13,True,62,0.933,0.556,9,-6.115,1,0.216,0.00438,0.0,0.114,0.504,106.01,174067,4,pop
1997-01-01,False,45,0.818,0.528,2,-10.666,0,0.0716,0.377,0.0,0.131,0.896,120.368,242067,4,rock
1999-11-16,True,79,0.924,0.74,8,-1.299,1,0.0774,0.0827,0.0,0.163,0.621,133.974,222293,4,rap
1991-01-01,False,23,0.493,0.319,1,-12.259,1,0.0536,0.32,0.0121,0.934,0.329,114.552,1020307,4,jazz
1995,False,33,0.552,0.808,5,-5.569,1,0.0444,0.0381,0.0,0.312,0.463,102.87,223933,4,country
2016-08-19,False,58,0.519,0.622,6,-9.135,0,0.0319,0.343,0.0699,0.497,0.514,97.004,244960,4,folk
2004-04-20,False,70,0.7,0.896,2,-2.276,1,0.191,0.108,0.0,0.453,0.817,102.065,200307,4,country
2004-01-01,False,5,0.546,0.518,7,-8.536,1,0.0422,0.936,0.379,0.223,0.482,96.345,378667,4,jazz
2016-01-15,False,0,0.681,0.869,3,-3.076,1,0.0584,0.745,0.000369,0.086,0.952,91.238,304089,4,jazz
1967,False,0,0.292,0.373,4,-16.408,0,0.0438,0.344,0.0,0.244,0.392,83.694,297480,4,pop
1982-05-21,False,39,0.125,0.935,11,-9.49,0,0.142,2.76e-06,0.0113,0.0335,0.416,194.806,133267,4,punk
2012-01-06,False,53,0.25,0.135,9,-18.615,1,0.0488,0.958,0.0349,0.0477,0.179,94.404,364093,4,classical
2009,False,0,0.569,0.542,0,-5.784,1,0.134,0.109,4.38e-06,0.204,0.53,76.309,314320,4,pop
1985-06-01,True,3,0.48,0.978,1,-9.465,0,0.0545,0.000309,0.0146,0.329,0.12,101.955,363907,4,rock
1975-01-01,False,0,0.769,0.367,2,-16.781,1,0.0305,0.00696,0.0,0.0619,0.891,105.59,194667,4,reggae
2003-01-01,False,11,0.833,0.724,2,-7.686,1,0.0558,0.526,8.07e-05,0.117,0.947,141.302,135160,4,country
2012-09-21,False,56,0.711,0.807,8,-6.373,1,0.0292,0.000793,0.117,0.293,0.639,119.973,234935,4,chanson
2015-05-29,False,7,0.476,0.384,10,-10.818,1,0.0328,0.723,0.217,0.0782,0.314,129.779,531013,4,jazz
2008-11-17,False,8,0.727,0.46,9,-10.395,1,0.0314,0.194,0.0,0.311,0.443,108.181,167960,4,country
2021-08-27,False,63,0.768,0.868,6,-5.245,1,0.0507,0.029,0.042,0.0809,0.286,124.065,215091,4,edm
2009-09-09,True,48,0.302,0.976,6,-4.591,1,0.147,0.00383,2.3e-06,0.583,0.681,168.946,144507,4,metal
2019-10-11,True,68,0.688,0.489,2,-7.627,0,0.173,0.619,0.0,0.153,0.559,85.404,210120,5,rap
2016-10-10,False,0,0.643,0.905,6,-3.866,0,0.0375,0.00203,0.758,0.088,0.0978,127.987,172500,4,electro
1991-09-26,False,0,0.829,0.385,2,-11.286,0,0.0587,0.899,0.194,0.112,0.532,121.117,173853,4,rock
2007-01-01,False,1,0.371,0.64,9,-6.02,0,0.0301,0.000464,4.43e-05,0.168,0.197,74.537,354547,4,rock
1982-10-27,False,64,0.866,0.73,5,-8.201,1,0.0767,0.137,0.0,0.0843,0.625,118.523,379267,4,rock
2016-03-23,False,31,0.51,0.0885,5,-27.083,0,0.0676,0.992,0.88,0.683,0.396,81.7,151520,4,classical
2018-05-18,False,67,0.557,0.719,2,-4.515,0,0.0372,0.00267,0.0,0.306,0.344,77.501,242334,4,pop
2015-02-12,True,65,0.825,0.756,11,-3.687,0,0.383,0.265,2.15e-06,0.0762,0.888,172.938,177733,4,hip hop
1994-01-01,False,2,0.487,0.547,10,-8.841,0,0.155,0.904,0.0,0.322,0.823,179.712,169800,4,blues
1980-10-05,False,43,0.497,0.685,10,-7.293,1,0.0281,0.0435,0.0401,0.152,0.743,172.206,225467,4,rock
2010-02-09,False,0,0.488,0.781,7,-4.477,1,0.0418,0.284,0.0,0.0868,0.946,94.714,138507,4,jazz
2006-12-04,True,40,0.682,0.789,9,-5.01,1,0.488,0.0231,0.0,0.323,0.575,173.015,177907,4,hip hop
2017-07-28,False,21,0.518,0.64,2,-10.096,0,0.0354,0.000143,0.139,0.136,0.0941,124.013,442906,4,edm
2014-06-17,True,30,0.8,0.706,8,-6.134,1,0.327,0.198,0.0,0.118,0.394,145.938,263430,4,edm
2014-09-08,False,0,0.325,0.79,9,-5.067,1,0.0387,8.66e-06,0.627,0.241,0.511,105.97,300027,4,dance
1995-01-01,False,62,0.857,0.404,5,-10.669,1,0.0444,0.573,0.733,0.0958,0.302,105.068,211627,4,pop
2012-01-01,True,0,0.641,0.671,2,-5.95,1,0.178,0.0217,0.0,0.417,0.589,130.927,239187,4,hip hop
2015-06-12,True,15,0.58,0.834,0,-5.378,0,0.178,0.0675,0.0365,0.314,0.503,160.148,220518,3,soul
2016-12-02,False,56,0.52,0.374,0,-12.128,1,0.0368,0.261,0.0017,0.634,0.372,142.327,182080,4,country
1977,False,0,0.487,0.919,2,-10.845,1,0.0922,0.0904,0.0,0.358,0.634,151.815,123707,4,punk
1991-11-18,False,0,0.675,0.664,8,-8.064,1,0.0287,0.0016,0.0126,0.103,0.668,99.794,243587,4,rock
2004-01-01,False,33,0.76,0.781,9,-7.879,1,0.0444,0.0121,0.000413,0.224,0.882,104.775,253227,4,pop
1973-07-09,False,0,0.528,0.815,1,-6.745,0,0.0789,0.0764,0.0,0.0803,0.699,98.492,321680,4,rock
2021-05-21,False,56,0.581,0.709,11,-5.25,0,0.0927,0.113,0.0,0.133,0.396,174.96,167336,4,rap
2014-07-25,False,46,0.325,0.664,9,-4.45,1,0.0344,0.00119,0.0,0.187,0.367,135.883,231827,4,pop
2019-01-11,True,0,0.845,0.76,1,-6.007,0,0.357,0.221,0.0,0.107,0.558,101.865,145520,4,rap
2019-09-06,True,68,0.832,0.655,3,-6.195,0,0.0676,0.488,0.0,0.103,0.783,94.998,236973,4,electro
2021-05-20,True,57,0.837,0.514,7,-6.161,1,0.0518,0.31,0.0,0.0809,0.676,130.004,165533,4,pop
1998,False,1,0.412,0.985,11,-6.139,1,0.0409,0.000316,0.817,0.303,0.92,132.357,64147,4,punk
2009-05-15,False,43,0.305,0.961,1,-4.107,1,0.0498,0.000115,1.49e-05,0.21,0.367,140.287,275933,4,punk
2014-08-02,True,58,0.664,0.601,1,-10.829,1,0.273,0.326,0.0,0.286,0.457,118.005,294819,4,rap
2013-06-07,False,45,0.476,0.989,5,-5.364,0,0.0705,0.000203,0.251,0.353,0.393,143.069,218671,4,dance
2020-06-19,True,44,0.682,0.565,1,-7.893,0,0.079,0.0011,1.26e-06,0.111,0.244,155.017,199134,4,rap
1998,False,64,0.824,0.684,10,-7.354,0,0.0935,0.00278,1.45e-06,0.0481,0.87,101.152,177267,4,rap
2018-09-14,False,55,0.374,0.742,6,-3.36,1,0.0432,0.00517,0.0,0.11,0.21,139.953,247320,3,country
1990,False,55,0.622,0.693,7,-8.619,1,0.0274,0.288,1.06e-06,0.136,0.843,109.055,230040,4,pop
1994-06-01,True,1,0.379,0.985,9,-6.63,1,0.0869,0.0856,0.233,0.215,0.629,100.37,99683,4,rock
2016-12-16,False,0,0.336,0.743,3,-3.179,0,0.107,0.141,0.0,0.125,0.197,170.007,183529,4,dance
2017-09-08,False,42,0.387,0.0225,7,-20.961,0,0.0569,0.976,0.908,0.0912,0.119,119.532,276640,4,classical
1980,False,35,0.712,0.396,8,-8.322,1,0.0648,0.566,1.88e-05,0.146,0.489,93.432,453707,4,jazz
2021-04-02,True,62,0.593,0.512,8,-7.837,0,0.0737,0.58,0.0,0.0996,0.192,95.733,170000,4,rap
2010-04-27,True,77,0.66,0.867,6,-4.285,0,0.116,0.11,0.0,0.0368,0.377,93.033,180480,4,hip hop
2001-07-02,False,0,0.655,0.941,10,-4.577,0,0.0473,0.00264,1.8e-05,0.384,0.752,130.003,201547,4,electro
2021-07-23,False,4,0.473,0.00364,2,-39.075,0,0.0407,0.993,0.936,0.127,0.203,70.698,117240,3,classical
1986,False,0,0.279,0.995,1,-4.381,1,0.16,0.0001,0.418,0.153,0.0972,90.199,291440,4,metal
2018-04-21,False,5,0.225,0.952,9,-4.311,1,0.0618,0.000687,0.0019,0.242,0.681,83.517,217360,4,punk
2020-02-28,True,64,0.9,0.846,0,-4.884,1,0.224,0.025,0.0,0.204,0.851,129.966,188607,4,hip hop
2018-11-02,True,0,0.81,0.754,5,-6.138,0,0.302,0.0243,0.0,0.255,0.68,148.091,79360,4,hip hop
1961,False,0,0.714,0.844,10,-3.219,1,0.0639,0.814,0.011,0.0587,0.91,105.254,157000,4,jazz
2015-12-18,False,0,0.278,0.735,7,-6.75,0,0.0472,0.237,4.57e-06,0.0864,0.127,155.234,200386,4,chanson
2019-08-23,True,0,0.657,0.709,7,-6.629,0,0.037,0.284,0.00359,0.159,0.281,162.929,206160,4,rap
2002-01-01,False,0,0.619,0.272,8,-13.729,1,0.0417,0.863,0.000435,0.115,0.261,172.753,200342,4,chanson
2013-09-16,True,0,0.63,0.816,9,-6.535,1,0.15,0.124,0.00111,0.0616,0.85,128.012,247853,4,pop
2005-06-21,False,0,0.506,0.529,0,-9.304,1,0.0674,0.859,0.000283,0.101,0.913,165.513,164053,4,jazz
1964-01-01,False,3,0.71,0.321,10,-19.275,1,0.0479,0.805,0.0046,0.127,0.925,143.572,179000,4,jazz
2019-11-14,True,0,0.45,0.583,2,-6.596,1,0.138,0.321,1.06e-05,0.332,0.215,89.134,178550,4,pop
2006-01-24,False,17,0.398,0.669,11,-9.996,0,0.0441,0.000235,0.807,0.0831,0.383,90.762,83708,4,punk
2018-11-06,True,67,0.675,0.23,1,-10.363,0,0.204,0.191,0.0,0.104,0.101,173.962,211920,4,hip hop
1991-01-01,False,0,0.672,0.841,9,-5.992,0,0.0285,0.0767,0.0,0.135,0.82,125.437,267733,4,rock
2019-09-06,True,0,0.617,0.684,0,-3.618,1,0.0439,0.0545,0.0,0.104,0.295,132.113,150867,4,rap
2011-01-01,False,0,0.482,0.753,9,-4.997,1,0.0367,0.0775,0.0,0.105,0.467,172.149,196053,4,country
1994-06-07,False,74,0.215,0.927,9,-7.327,1,0.0452,0.000273,0.00661,0.126,0.49,170.814,194853,4,metal
1973-01-01,False,0,0.736,0.354,1,-14.709,1,0.0475,0.579,0.0103,0.0757,0.62,97.924,194867,4,soul
2020-04-20,False,29,0.626,0.904,8,-10.465,1,0.0428,0.0107,0.888,0.0825,0.182,134.003,412212,4,techno
1991-01-01,False,53,0.104,0.77,5,-10.697,1,0.0438,0.000974,0.157,0.273,0.43,188.9,177227,3,rock
2018-08-24,True,72,0.755,0.594,7,-5.906,1,0.216,0.241,0.0,0.107,0.237,178.929,238053,4,hip hop
2021-02-05,True,80,0.868,0.795,11,-6.044,1,0.269,0.0012,0.0193,0.0461,0.819,166.0,156945,4,pop
2012-11-16,False,0,0.73,0.927,11,-6.761,1,0.0369,0.0744,0.0139,0.115,0.963,129.966,225800,4,dance
2018-10-19,True,60,0.456,0.516,8,-10.512,1,0.459,0.098,0.0,0.115,0.684,77.058,151013,4,hip hop
2021-04-30,True,53,0.907,0.455,9,-6.032,1,0.0759,0.00347,0.0642,0.351,0.146,121.963,228586,3,edm
2017-01-23,False,0,0.696,0.856,1,-4.23,1,0.0562,0.0168,0.0301,0.0542,0.602,125.006,201615,4,pop
2008-09-08,True,0,0.58,0.817,4,-5.009,1,0.214,0.00163,0.0,0.118,0.238,89.008,327667,4,hip hop
2019-08-09,False,50,0.895,0.493,5,-7.59,1,0.116,0.211,1.98e-05,0.104,0.759,122.024,177627,4,pop
2016-01-29,False,60,0.55,0.477,6,-9.869,0,0.0242,0.51,8.88e-06,0.145,0.376,98.408,283440,4,rock
2000-01-01,False,63,0.655,0.791,0,-8.923,1,0.0302,0.1,0.000124,0.334,0.862,118.981,234827,4,pop
1989,False,69,0.358,0.893,4,-7.486,0,0.12,0.0222,0.0524,0.126,0.262,174.238,293653,4,metal
2020-10-01,False,84,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,203064,4,pop
1973,False,71,0.406,0.713,7,-5.49,1,0.0348,0.276,0.00354,0.112,0.577,164.444,365093,4,rock
2004-01-01,True,45,0.875,0.63,7,-5.974,1,0.0871,0.00418,0.0,0.0759,0.695,161.978,278867,4,hip hop
