artist_name,track_name,release_date,genres,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
The Monochrome Set,The Monochrome Set,1979-01-01,"['c86', 'new wave', 'post-punk', 'uk post-punk']",False,11,0.279,0.808,7,-7.302,1,0.0422,0.0296,0.0283,0.079,0.536,151.789,6ufSkJIqJOgpv14nhNP5ke,227427,4
Drowning Pool,37 Stitches - Acoustic Demo Bonus Track,2009-03-03,"['alternative metal', 'industrial metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']",False,24,0.508,0.65,4,-9.204,1,0.0415,0.494,0.0,0.117,0.315,154.961,1sEnfGGlRNxPw2o4hkp4ne,225547,4
Majestique,Must Get There,2013-06-10,[],False,18,0.74,0.815,11,-7.336,0,0.0494,0.0422,0.366,0.928,0.528,117.973,6ZypLetQP4sRx2qkVYgS9Y,285636,4
Dadju,Compliqué,2019-06-27,"['francoton', 'french hip hop', 'french pop', 'pop urbaine']",False,50,0.536,0.752,1,-6.556,1,0.0586,0.524,0.0,0.196,0.939,76.217,2On7uB8PN8JJmBNsms8unQ,213799,4
Destiny's Child,Bootylicious,2001-05-01,"['dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary']",False,66,0.84,0.835,1,-4.386,0,0.275,0.00281,1.11e-06,0.152,0.637,103.376,41nT1Sp6ChR65FbsdLlFHW,207907,4
Train,50 Ways to Say Goodbye,2012-04-17,"['dance pop', 'neo mellow', 'pop', 'pop rock']",False,69,0.591,0.935,6,-2.664,1,0.0478,0.000284,0.000278,0.142,0.736,140.043,2NniAhAtkRACaMeYt48xlD,247947,4
kent,Dom andra,2002-04-15,"['classic swedish pop', 'swedish alternative rock', 'swedish indie rock', 'swedish pop']",False,54,0.527,0.871,10,-7.013,0,0.0663,0.0053,0.000339,0.103,0.402,103.015,1yU51sZHtxvZHlni32lgxM,226773,4
Stevie Joe,Fucked Up,2016-05-19,"['cali rap', 'hyphy', 'oakland hip hop', 'west coast trap']",True,23,0.717,0.71,11,-6.877,1,0.299,0.00641,1.16e-06,0.287,0.355,91.007,0yIpSEfauKNin00kpfFaTz,261493,4
Cordae,Broke As Fuck,2019-07-26,"['dmv rap', 'hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop', 'vapor trap']",True,64,0.616,0.669,1,-5.791,1,0.32,0.0298,0.0,0.127,0.275,154.056,1faIb3PPSzEifCHUOJ691R,196112,4
Jak Aggas,Loki - Extended Mix,2020-03-30,['tech trance'],False,3,0.528,0.943,8,-5.796,0,0.0565,0.000182,0.833,0.69,0.0362,138.011,2HSXsFkXBlLvNkrSeajFZL,369693,4
George Harrison,My Sweet Lord - 2001 Digital Remaster,1970-11-27,"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",False,0,0.524,0.821,1,-5.987,0,0.0356,0.147,0.0,0.0834,0.593,120.853,4sQDS4Eims7PrRNgLe5Etp,283840,4
HEIZE,Jenga (feat. Gaeko),2018-03-08,"['k-pop', 'korean pop', 'korean r&b']",False,53,0.711,0.73,1,-4.979,0,0.0436,0.269,2.34e-06,0.109,0.604,93.015,1dA1tlzwcJ3YDYsSul1m06,210158,4
Kikis,Tribute To Brazil - Blood Groove & Kikis Remix,2014-02-14,[],False,12,0.735,0.791,9,-5.856,1,0.0966,0.025,0.751,0.0625,0.531,127.996,6etS0iyMdQKJ7uVs1btGgP,433140,4
Destructors,Orders,1982-09-27,"['anarcho-punk', 'uk82']",False,3,0.35,0.965,1,-6.213,1,0.334,0.0894,0.0,0.106,0.328,160.85,1rg66l0oRDANARacCUxuru,141600,4
Crazy Horse,I Don't Want to Talk About It,2005-11-29,"['folk rock', 'roots rock']",False,18,0.51,0.322,7,-12.481,1,0.0279,0.682,2.48e-05,0.0739,0.17,128.622,3TLZsTqdHn6YbcdyfjV6t5,319413,4
The Verve Pipe,The Freshmen,1996,"['pop rock', 'post-grunge']",False,46,0.577,0.497,1,-9.371,0,0.0235,0.0619,1.07e-05,0.11,0.279,99.662,3rfDfPjgHDQ1BUaSHr9xoI,269467,4
Noice,En kväll i tunnelbanan,1979-01-01,"['classic swedish pop', 'danspunk', 'swedish alternative rock']",False,45,0.443,0.571,4,-12.261,1,0.054,0.0348,0.00149,0.189,0.645,135.615,3wsxQvaZK7uD0W57liT7sc,234000,4
The Flys,Civilization,2020-04-10,[],False,2,0.539,0.951,9,-4.584,1,0.0548,0.00577,9.25e-05,0.0696,0.908,157.953,65mlvIiAUg8PCw5jRCxfcd,147933,4
Big Gigantic,Got Me Like,2021-10-15,"['edm', 'electronic trap', 'electropop', 'vapor twitch']",False,47,0.609,0.847,7,-3.984,1,0.0514,0.0203,0.0461,0.375,0.418,147.966,4JPG8zY4MKIrchfyFGOEPU,171892,4
Slooow,Melancholy,2020-03-31,[],False,31,0.554,0.478,3,-8.035,1,0.0367,0.214,0.238,0.128,0.0373,74.975,6fIkeG1TriSc7KJfdTmlAz,236132,4
Public Enemy,Shut 'Em Down,1991-10-01,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'political hip hop', 'rap']",False,0,0.693,0.903,11,-7.189,0,0.292,0.00846,0.0,0.219,0.711,180.476,06bc9FZVsGOuLYsO5FYkqS,304267,4
Marshmello,Put Yo Hands Up,2019-07-03,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",False,46,0.583,0.932,8,-2.485,1,0.0871,0.00149,0.633,0.0815,0.244,150.034,4srEnH4a9pgerTW1qSGluW,196000,4
Charlie Parker Septet,Cardboard,2020-08-28,['bebop'],False,4,0.606,0.451,7,-8.072,0,0.0435,0.804,0.000123,0.223,0.963,102.464,18wS35Qu03TBXUnpJAiECr,188333,4
aimless,i'm trying,2017-08-18,"['chillhop', 'focus beats', 'lo-fi beats']",False,29,0.706,0.44,11,-7.796,0,0.37,0.77,0.0477,0.124,0.187,103.608,13RuI3Mz2mfA9OaNM2Njs2,100000,5
Bing Crosby,Vict'ry Polka - Single Version,1996-01-01,"['adult standards', 'easy listening']",False,0,0.813,0.206,8,-14.777,1,0.0529,0.817,0.0,0.102,0.832,115.281,6brTvq4opojFAFd4YDj234,164493,4
Ziad Rahbani,Prelude Theme From Mais Al Rim,1996-01-01,"['arab folk', 'arab groove', 'arab pop', 'arabic jazz', 'classic arab pop', 'lebanese pop']",False,22,0.533,0.63,11,-8.525,0,0.0461,0.0611,0.0731,0.294,0.742,105.993,5JK66nMubDM8OQKH7DMLkN,768107,4
Supertouch,Searchin' for the Light,1988-01-01,"['hardcore', 'nyhc', 'straight edge']",False,14,0.263,0.82,1,-12.527,1,0.0478,0.138,1.04e-06,0.313,0.363,107.697,1E5Bclt2KE7T69PddaqtdC,169733,4
Here we go!,The Rhythm Section,2021-10-15,[],False,50,0.65,0.661,2,-15.485,1,0.0438,0.0444,0.846,0.419,0.725,114.999,728uaKQI7UyB6q1f1A4jdH,235500,4
DJ Snake,Here Comes The Night - NGHTMRE Remix,2017-04-07,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap']",True,36,0.465,0.893,1,-3.409,1,0.0617,0.0415,1.6e-06,0.189,0.23,159.935,3jKqyskNFx4OpnppbG31G7,276000,4
The Smithereens,Behind The Wall Of Sleep,1986,"['beatlesque', 'jangle pop', 'new jersey indie', 'new wave', 'pop rock', 'power pop', 'roots rock']",False,32,0.42,0.846,10,-11.774,0,0.0482,0.00749,0.000101,0.161,0.542,137.599,4T5Rcn6qefZOUMgDb8AkEt,203964,4
Bob Seger,Night Moves,1976-10-22,"['album rock', 'blues rock', 'classic rock', 'country rock', 'detroit rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",False,72,0.705,0.743,1,-6.631,1,0.042,0.432,0.0133,0.103,0.374,118.552,6UBjSnyP1O5W5ndJoO9vUk,324423,4
James Hersey,Miss You,2016-08-19,[],False,0,0.871,0.595,5,-7.618,0,0.0552,0.0929,0.00422,0.107,0.623,120.011,6giHzoNmL0kwyBZAXGIIc2,206099,4
Complete Control,Vicious Ones,2004,"['street punk', 'texas punk']",False,3,0.334,0.973,2,-4.297,0,0.0984,0.000427,0.0298,0.323,0.272,114.641,0MkjQQkFvRE8ZPRCUVVYIU,163573,4
Tipica 73,Mañoño,1973-01-01,"['latin jazz', 'salsa', 'salsa international']",False,17,0.706,0.57,0,-6.272,1,0.0582,0.815,0.128,0.0947,0.966,109.184,4HIXSfGtjpovjazQt61fPg,238760,4
Chris Stapleton,Outlaw State Of Mind,2015-05-04,"['contemporary country', 'outlaw country']",False,61,0.453,0.713,0,-9.494,1,0.0366,0.0305,0.536,0.124,0.399,116.791,5WFJ17ke5ldHuM0X3J5ddz,335293,4
Little Richard,I Don't Know What You've Got But It's Got Me,2015-05-26,"['adult standards', 'brill building pop', 'rock-and-roll', 'rockabilly', 'soul']",False,0,0.481,0.502,10,-7.797,1,0.0353,0.712,3.72e-05,0.252,0.607,84.233,4R7KRiy6uh3NlwI6bPkeLy,244373,3
Franz Ferdinand,The Dark Of The Matinée,2004-02-16,"['alternative dance', 'alternative rock', 'dance rock', 'modern rock', 'new rave', 'rock', 'scottish rock']",False,0,0.453,0.658,6,-8.593,0,0.03,0.00546,4.32e-06,0.197,0.71,114.56,6hI8yn7LUvjxiG3LTAxGoK,243467,4
Ella Isaacson,Ruins,2015-10-05,[],False,38,0.391,0.8,8,-4.756,1,0.0544,0.0871,0.0,0.162,0.237,123.25,6OXU517AeB6iYEMy10rRmr,274181,4
Cab Calloway & His Orchestra,Happy Feet,2013-07-08,"['big band', 'swing']",False,35,0.76,0.555,7,-10.536,0,0.0413,0.925,0.863,0.0522,0.966,103.114,2uPh1aXtYiCYxMOThSVhwy,158560,4
Samantha Mumba,Gotta Tell You,2018-03-02,"['bubblegum dance', 'dance pop', 'europop']",False,45,0.729,0.632,0,-8.75,0,0.0279,0.191,0.0,0.166,0.774,109.981,1f6tOvu5LoYkPMrBhIkywm,201947,4
Casey Veggies,Can I Live feat. Mac Miller,2011-09-20,"['hip hop', 'underground hip hop', 'west coast trap']",False,0,0.426,0.912,1,-3.183,0,0.457,0.00224,0.0,0.317,0.61,180.282,4anKjaXJyygQT6laJuxEhu,237365,4
Hoobastank,Just One,2003-12-09,"['alternative metal', 'funk metal', 'nu metal', 'pop rock', 'post-grunge', 'rap rock', 'rock']",False,45,0.424,0.988,1,-4.291,0,0.182,0.00774,0.0,0.369,0.255,169.997,2qF5tZolagQ0n9IVNly6zA,199600,4
T. Rex,Ride A White Swan,2011-01-01,"['art rock', 'blues rock', 'classic rock', 'folk rock', 'glam rock', 'protopunk', 'psychedelic rock', 'rock']",False,46,0.317,0.455,1,-7.647,1,0.0341,0.775,0.0131,0.0938,0.83,147.557,4JzqDlNhjxxZ3oQcfXhS6q,131987,4
Moby,Go (Radio Edit),1991-03-13,"['downtempo', 'electronica']",False,0,0.669,0.848,4,-9.412,0,0.05,5.23e-05,0.931,0.0943,0.515,125.881,6m97Mu089F0rYcvggzwS2W,218000,4
JOHN BALAYA,CONFIDENT,2021-02-19,[],False,43,0.807,0.555,0,-6.624,1,0.0521,0.00226,0.55,0.0436,0.214,124.01,6WlnyD7FP7NTZxXfLVtQPS,144677,4
The M Machine,Moon Song,2013,"['complextro', 'electro house']",False,17,0.638,0.828,4,-5.855,1,0.0855,0.000108,0.643,0.155,0.0252,127.905,5BiXwMsbyjl2qO0UXbL96Q,328125,4
The Effigies,Body Bag,1989-06-13,"['chicago hardcore', 'chicago punk', 'hardcore punk']",False,15,0.392,0.912,9,-6.665,1,0.116,0.00068,0.611,0.0469,0.386,108.762,3ZgxObToU8J3DJP4XWKxIr,173760,4
Milt Jackson,On The Scene,1956,"['bebop', 'contemporary post-bop', 'hard bop', 'jazz', 'jazz vibraphone', 'soul jazz', 'stride']",False,14,0.568,0.545,7,-10.101,0,0.0367,0.666,9.57e-06,0.0508,0.809,148.483,3zC28rhp1YiR8ww9vJDf1h,164293,4
Usher,You Make Me Wanna...,1997-09-16,"['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']",False,68,0.761,0.639,5,-7.577,0,0.0539,0.0359,0.0,0.0945,0.922,164.088,47TqCCnEliDp8NRDyIQoQq,219120,4
Johnny Rodriguez Y Su Orquesta,El Lago De Matrullas,2006-01-01,[],False,16,0.741,0.63,10,-10.947,0,0.0674,0.363,0.000162,0.059,0.729,100.865,2lJabIDBzc8cD6ux7Gj03s,305533,4
Blu,Keep Pushinn,2013-03-26,"['alternative hip hop', 'boom bap', 'escape room', 'hip hop', 'underground hip hop']",True,14,0.62,0.766,1,-7.349,1,0.358,0.649,0.00025,0.198,0.813,111.811,2tMp50TaULjKS16ScMfrDw,189000,5
Rod Wave,Time Heals,2021-08-20,['florida rap'],True,63,0.509,0.762,8,-4.57,1,0.0829,0.0922,0.0,0.0883,0.317,84.847,5zAKS2742J6jxxJ8QzeOF9,193493,4
The Shangri-Las,Remember (Walkin' In The Sand),2008-01-01,"['brill building pop', 'classic girl group']",False,0,0.265,0.536,2,-7.893,0,0.0492,0.674,0.00561,0.188,0.435,63.54,5AuRANkevd4i2skRa17Qxt,134080,4
Big Pun,Still Not a Player (feat. Joe) - Radio Version,1998-04-28,"['bronx hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'rap', 'southern hip hop']",False,70,0.9,0.619,4,-6.518,0,0.312,0.203,0.00156,0.0647,0.864,94.121,3GKL13lkM5nRc4zC1lIOrR,236800,4
The Prodigy,Breathe,1997-06-30,"['big beat', 'breakbeat', 'dance rock', 'hardcore techno', 'rave']",False,0,0.682,0.819,9,-6.116,1,0.0501,0.00994,0.881,0.0389,0.312,130.032,5FCyoZGaN6nRod1oNDJIWZ,334800,4
Getter,In The Cuts,2016-03-11,"['brostep', 'dark trap', 'edm', 'electro house', 'electronic trap', 'filthstep', 'underground hip hop']",False,27,0.709,0.993,0,-1.338,1,0.0659,0.0017,0.00246,0.679,0.086,112.533,4yaPPzOVk0huyZx34l9yv9,230400,3
Bru-C,Streetside,2021-03-05,['nottingham hip hop'],False,72,0.697,0.752,8,-5.001,1,0.0558,0.0318,0.000392,0.134,0.349,87.515,4HcmKnUwCKsloslonqMzCN,219429,4
CID,Sweet Memories,2016-08-26,"['bass house', 'deep groove house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive house']",False,55,0.624,0.923,9,-5.449,0,0.0335,0.0268,0.000228,0.0509,0.402,124.994,6F3rgQfSns1slUnMfHXjOA,157452,4
Dua Lipa,Homesick,2017-06-02,"['dance pop', 'pop', 'uk pop']",False,52,0.426,0.224,6,-8.683,1,0.0391,0.948,0.0,0.112,0.399,85.728,5nNTGNbxS30PX6sZpYh9hJ,230480,5
Skrillex,Recess (feat. Fatman Scoop and Michael Angelakos) - Milo and Otis Remix,2014-07-07,"['brostep', 'complextro', 'edm', 'electro']",False,33,0.544,0.973,5,-3.183,0,0.0891,0.00655,0.666,0.409,0.237,103.958,5QL61roAp5tYKdsW1a9ESY,295673,4
Professor Kliq,Crystals,2012-04-15,[],False,38,0.591,0.699,7,-9.949,1,0.0319,0.000443,0.6,0.307,0.709,129.019,6vpQWLMjGocdRrbGbyc0is,323611,4
Active Minds,Ritalin Generation,2019-01-25,[],False,0,0.362,0.965,11,-6.66,0,0.141,2.19e-06,0.524,0.0773,0.314,133.631,3VJYy2QiSrWBegLCYs2owT,106760,4
Flawed Mangoes,ULTRAMAGNET,2021-10-14,['chill pop'],False,37,0.628,0.931,1,-3.823,1,0.271,0.0112,0.00112,0.31,0.503,108.681,5fz7jzEkp9Hxh9kZewWVCU,182182,4
Jörg & Dragan (Die Autohändler),"Malle, Du geile Sau",2017-06-02,['partyschlager'],False,29,0.719,0.887,5,-3.011,1,0.0363,0.105,0.0,0.724,0.608,131.962,6LYbk4LTZ8VpVEaOOLzjBk,193020,4
Klaas,How Far Can We Go - Averro Remix,2021-02-05,"['edm', 'german dance', 'pop dance', 'pop house', 'tropical house']",False,49,0.545,0.952,3,-4.304,1,0.0923,0.00636,0.0,0.223,0.507,150.039,2n7Xvi4V4vLuayh30GkQXg,164800,4
Brennan Heart,Outta My Way - Endymion Remix,2015-06-22,"['classic hardstyle', 'euphoric hardstyle', 'rawstyle']",False,12,0.5,0.937,11,-3.437,0,0.128,0.00744,0.000162,0.291,0.14,150.057,7q2DlyByx9I7UN0JSCoAI4,329200,4
Ismael Miranda,Cipriano Armenteros,2012-05-22,"['latin jazz', 'salsa', 'salsa international', 'salsa puertorriquena', 'tropical']",False,0,0.646,0.675,7,-5.397,1,0.036,0.68,0.00691,0.153,0.813,148.759,3WFDMMhdXhtMv34euBrJGo,327787,4
S Club 7,Bring It All Back,1999-01-01,"['bubblegum dance', 'dance pop', 'europop', 'post-teen pop']",False,67,0.679,0.903,4,-4.914,1,0.0463,0.333,0.0,0.372,0.872,108.114,3v0uXfyMEZ1lGvBOv1Y4ar,213600,4
Josh Garrels,Fear Thou Not,2020-05-22,"['acoustic pop', 'ccm', 'christian indie', 'indie folk', 'indiecoustica', 'indy indie', 'roots worship', 'stomp and holler', 'worship']",False,41,0.272,0.0241,6,-16.095,1,0.0426,0.986,0.00103,0.325,0.338,132.893,3uDB9dciArHCc7N5oNWzjY,83652,4
Rush,Working Man,1974-01-01,"['album rock', 'art rock', 'canadian metal', 'classic canadian rock', 'classic rock', 'hard rock', 'metal', 'progressive rock', 'rock']",False,62,0.202,0.835,9,-11.04,1,0.0599,0.00383,0.0388,0.126,0.661,156.883,1gkn90ExKRNAOlhDs4RoW0,429973,4
Bim Sherman,Love in the Ghetto,2007-10-23,"['dub', 'reggae', 'roots reggae']",False,0,0.745,0.453,2,-8.006,1,0.0794,0.435,1.8e-06,0.3,0.349,78.696,5fbKB1YinjA0nzMAwj02xA,174653,4
Pascal Letoublon,Friendships (Lost My Love),2020-11-13,[],False,76,0.787,0.828,11,-3.579,0,0.0297,0.106,0.000605,0.105,0.544,119.953,0lQ2obtzmAsJu9xk3D6FqH,182700,4
Fat Joe,All I Need (feat. Armageddon & Tony Sunshine),2002-11-12,"['bronx hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap']",True,31,0.52,0.915,6,-2.743,1,0.238,0.00928,0.0,0.215,0.583,170.677,2ohHVfGDGcawWjx2KwP8dF,278627,4
The Pointer Sisters,Jump (For My Love),1983-11-06,"['dance pop', 'disco', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'quiet storm', 'soft rock']",False,61,0.842,0.697,10,-13.796,0,0.0654,0.161,0.000101,0.583,0.916,134.533,3L9ClO1W5KmebIXTrlKShF,267227,4
Lou Donaldson,Stella By Starlight - Extended Version,2012-01-01,"['bebop', 'hard bop', 'jazz', 'jazz funk', 'jazz saxophone', 'soul jazz']",False,2,0.595,0.554,10,-5.765,1,0.039,0.77,0.0618,0.142,0.654,92.32,1zXDP0Db5gLA2pW2pNuo22,465667,4
T & Sugah,Cast Away,2014-08-05,"['dancefloor dnb', 'gaming edm', 'liquid funk']",False,26,0.385,0.871,9,-4.309,1,0.0397,0.0866,0.188,0.12,0.255,116.274,0FWEKpTWXQU3kJvdAUi4EM,265180,5
Elton John,Goodbye Yellow Brick Road - Remastered 2014,1973-10-05,"['glam rock', 'mellow gold', 'piano rock']",False,1,0.559,0.473,5,-7.712,1,0.0279,0.446,0.00141,0.154,0.397,121.227,6Rvlwah55rEmg1ufhBz022,192827,4
P!nk,Cover Me In Sunshine,2021-02-12,"['dance pop', 'pop']",False,81,0.476,0.594,5,-6.879,1,0.135,0.0599,0.0,0.0785,0.314,159.702,6Tio0ZoDeSQnI7EBAqWer2,141050,4
Madison Mars,Future Is Now,2016-09-02,"['edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",False,0,0.664,0.971,9,-2.016,0,0.11,0.0938,0.21,0.248,0.282,126.049,3pokv738OPIKP9lvuhLdf7,177000,4
Luminite,Make It Clap,2016-12-22,"['hardstyle', 'rawstyle', 'uptempo hardcore', 'xtra raw']",False,5,0.775,0.883,11,-5.287,0,0.34,0.0976,0.0207,0.297,0.868,160.34,4Jh4ZjHk1n888NSdorQfKx,202126,4
Toby Keith,How Do You Like Me Now?!,1999-01-01,"['contemporary country', 'country', 'country road', 'oklahoma country']",False,62,0.648,0.667,0,-8.986,1,0.0311,0.0534,6.94e-06,0.0908,0.669,109.609,7rDcULv8vV16vetBjPJhuE,209067,4
James Blunt,You're Beautiful,2005-08-08,"['neo mellow', 'pop', 'pop rock']",True,78,0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,0vg4WnUWvze6pBOJDTq99k,209493,4
Orquesta La Conspiración,Estate Tranquilo,2014-02-18,"['latin jazz', 'salsa international']",False,0,0.679,0.456,0,-13.867,1,0.063,0.69,0.0014,0.0675,0.935,100.638,3gDV7ViSFzLrbNe5RzgD4o,295932,4
Augustus Pablo,Cassava Piece ('79 Style),2016-02-19,"['dub', 'reggae', 'roots reggae', 'ska']",False,43,0.789,0.674,8,-8.266,0,0.0509,0.0447,0.948,0.133,0.929,133.104,56ogFIkiGEMnyXhr91gVL7,154107,4
Lord Huron,I Lied (with Allison Ponthier),2021-04-29,"['indie folk', 'stomp and holler']",False,61,0.44,0.269,5,-10.769,1,0.0262,0.914,0.261,0.132,0.138,103.877,5QL8Uqhv0MQRYKRy6UKQIy,234383,3
Dirtyloud,NUDGE,2011-12-12,['complextro'],False,4,0.72,0.762,10,-5.188,1,0.0742,0.0876,0.381,0.144,0.133,128.007,3UQlsYxWnUHqdUb0L5xDMe,292476,4
Bobby Vee,The Night Has A Thousand Eyes,1963-01-01,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'merseybeat', 'rock-and-roll', 'rockabilly']",False,47,0.555,0.506,5,-10.771,0,0.0326,0.69,0.0,0.0905,0.888,98.557,7oeacNYuOm66e6QcIxsksw,155667,4
Creedence Clearwater Revival,Born On The Bayou,1969-01-05,"['album rock', 'classic rock', 'country rock', 'rock', 'southern rock', 'swamp rock']",False,0,0.656,0.601,9,-7.734,1,0.0389,0.0553,0.0667,0.0974,0.576,117.296,1YWEh1XXGScbOwVrgQvW2E,315200,4
The Harptones,A Sunday Kind of Love,2008,"['doo-wop', 'rhythm and blues']",False,0,0.349,0.149,8,-13.2,1,0.0294,0.985,0.0038,0.0893,0.44,147.664,6h8DbraClBd85lOFyBbH9V,183333,4
Town Mountain,Down Low,2018-10-18,"['bluegrass', 'neo-traditional bluegrass', 'new americana', 'progressive bluegrass', 'roots americana']",False,58,0.31,0.498,7,-7.794,1,0.0295,0.302,1.54e-05,0.0671,0.529,152.149,5uZOpH2gviWVmECmsiovqK,277000,4
Monie Love,Monie in the Middle,1990-10-20,"['golden age hip hop', 'hip house', 'old school uk hip hop']",False,34,0.776,0.69,10,-13.493,0,0.0473,0.00268,0.000866,0.0548,0.694,115.039,03iVkiiPAFaAgc3qrwrzNa,224827,4
Clay Fav,Air Lakeland,2008-02-19,[],False,0,0.424,0.508,4,-9.635,1,0.0903,0.471,0.00374,0.434,0.826,154.074,6EIfQcCb07626KVk3GifcR,203640,4
Tom Rosenthal,Hugging You - Acoustic,2018-10-26,['british singer-songwriter'],False,61,0.4,0.037,8,-20.456,1,0.0503,0.957,4.22e-05,0.0964,0.316,77.936,7io1erAh1tMxG5VMBC8rVw,233557,4
Bassnectar,Speakerbox (feat. Lafa Taylor),2015-06-30,"['bass music', 'breakbeat', 'brostep', 'edm', 'electro house', 'electronic trap', 'glitch hop']",False,56,0.507,0.934,8,-2.325,0,0.188,0.00936,0.00175,0.222,0.471,175.954,3NPYT4nilQ6YW1uA8I7orI,282273,4
Schodt,Angel No. 8 - Jallen Remix,2015-06-08,['progressive trance house'],False,0,0.67,0.514,4,-8.002,0,0.0332,0.00551,0.827,0.0886,0.165,126.998,6GCz0RkISXneE2svMwcp02,491000,4
Shinichi Osawa,Star Guitar - Armand Van Helden Remix,2008-08-27,[],False,1,0.54,0.885,0,-2.622,1,0.328,0.00161,0.0152,0.0747,0.226,125.939,0ExjGTQQ2sAYKACXZ3XKEM,359360,4
BENEE,Supalonely,2019-11-15,"['alt z', 'nz pop', 'pop']",True,77,0.863,0.631,7,-4.689,1,0.0534,0.305,3.04e-05,0.123,0.817,128.977,4nK5YrxbMGZstTLbvj6Gxw,223480,4
The Kinks,Days,2010-01-01,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock']",False,0,0.544,0.751,2,-7.913,1,0.0266,0.0986,0.00966,0.0671,0.91,100.894,64ouRyS7jAms1NKLobDl2c,172480,4
Blasterjaxx,Double Lives,2017-03-10,"['big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'slap house']",False,0,0.687,0.897,7,-5.125,1,0.0327,0.0237,0.0503,0.28,0.224,127.972,6pfPdENXKkxboJREa8TsLZ,204893,4
Electro-Light,Paradox,2016-01-21,"['gaming edm', 'speedrun']",False,25,0.619,0.763,7,-4.981,1,0.0329,0.163,0.829,0.0727,0.132,155.047,7lwxzbp7Tw6sat7tB6fX8J,229564,4
Skillz Loc,Let's Cruize (feat. Lil Rob),2021-12-18,[],True,31,0.795,0.324,11,-13.794,1,0.178,0.0755,0.00435,0.12,0.34,76.502,6D4Jq8HsG6qnP3xd9jIdSc,182136,4
Dropout,Hollywood Horror,2016-03-20,['pop edm'],False,40,0.455,0.82,7,-5.646,0,0.0864,0.0613,0.00011,0.305,0.346,170.058,4JPrZ70BZAB2wSPTrTr5fd,197647,4
Jim Lowe,The Green Door,2011-03-01,['deep adult standards'],False,11,0.575,0.612,2,-7.743,1,0.0284,0.281,6.67e-06,0.258,0.933,144.955,6rRAqrA1RjyWmH87SFmBwj,134613,4
Fairport Convention,Matty Groves,1969-12,"['british folk', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'psychedelic rock', 'roots rock']",False,0,0.407,0.524,2,-13.609,1,0.0875,0.0164,0.135,0.0868,0.74,90.745,7zZl5jXCm71LL1OtLiJS0T,489107,4
Kenny Dorham,Bruz,1998-10-06,"['bebop', 'free jazz', 'hard bop', 'jazz', 'jazz trumpet']",False,6,0.602,0.497,8,-8.05,1,0.0407,0.724,0.00119,0.125,0.863,94.252,1c9lPApQyBh3dUM4NB3RuA,172307,4
Bonga,Mona Ki Ngi Xica,2009-10-05,"['afropop', 'semba', 'world']",False,45,0.658,0.257,6,-12.12,0,0.0909,0.924,0.115,0.111,0.637,95.251,1y08iDFCb46PWu0KSeWZeV,298440,4
Ave Air,Revealing The Unreal,2019-03-01,"['background music', 'focus']",False,51,0.18,0.0311,2,-24.427,0,0.0402,0.982,0.875,0.0987,0.0353,119.501,2zJmgxEcBUKtrfjfCn1UMM,212895,4
No Mana,Fragile Human,2020-02-14,"['complextro', 'dark clubbing', 'edm', 'electro house']",False,26,0.593,0.92,9,-6.133,0,0.0324,0.00388,0.815,0.0771,0.0695,128.006,6V0gxRkMLcSbGz43EGrL2V,318750,3
Mike L,Go Bananas,2015-10-12,['melbourne bounce international'],False,30,0.866,0.685,10,-7.559,1,0.161,0.0908,0.438,0.491,0.641,128.014,6kpYkifiZ40dGfETnmwrbB,262529,4
Basenji,Dawn,2015-09-25,['australian electropop'],False,0,0.658,0.841,1,-6.12,0,0.0386,0.0275,0.891,0.0859,0.111,120.023,41QpNGl0qHZEe9VkjeUxOf,200000,4
